season,team,position,full_name,birth_date,years_exp,college
2021,LA,DB,Jalen Ramsey,1994-10-24,5.0,Florida State
2021,CLE,OL,Jack Conklin,1994-08-17,5.0,Michigan State
2021,NYG,LB,Reggie Ragland,1993-09-23,5.0,Alabama
2021,HOU,DB,T.J. Green,1995-03-15,5.0,Clemson
2021,NO,LS,Zach Wood,1993-01-10,5.0,Southern Methodist
2021,JAX,DL,Adam Gotsis,1992-09-23,5.0,Georgia Tech
2021,PHI,OL,Le'Raven Clark,1993-04-22,5.0,Texas Tech
2021,MIA,DL,Andrew Billings,1995-06-03,5.0,Baylor
2021,LA,LB,Leonard Floyd,1992-09-08,5.0,Georgia
2021,MIA,DL,Emmanuel Ogbah,1993-11-06,5.0,Oklahoma State
2021,DAL,QB,Dak Prescott,1993-07-29,5.0,Mississippi State
2021,GB,OL,Lucas Patrick,1993-07-30,5.0,Duke
2021,DAL,DB,Darian Thompson,1993-09-22,5.0,Boise State
2021,WAS,DB,Kendall Fuller,1995-02-13,5.0,Virginia Tech
2021,NO,OL,Jerald Hawkins,1993-10-16,5.0,Louisiana State
2021,NE,TE,Hunter Henry,1994-12-07,5.0,Arkansas
2021,NO,DB,KeiVarae Russell,1993-10-19,5.0,Notre Dame
2021,ATL,DL,Jonathan Bullard,1993-10-22,5.0,Florida
2021,ATL,WR,Marvin Hall,1993-04-10,5.0,Washington
2021,NO,TE,Garrett Griffin,1994-03-04,5.0,Air Force
2021,NYJ,DL,Shaq Lawson,1994-06-17,5.0,Clemson
2021,SF,OL,Shon Coleman,1991-11-25,5.0,Auburn
2021,CHI,DB,Artie Burns,1995-05-01,5.0,Miami
2021,DET,QB,Jared Goff,1994-10-14,5.0,California
2021,WAS,DB,William Jackson,1992-10-27,5.0,Houston
2021,PHI,DL,Javon Hargrave,1993-02-07,5.0,South Carolina State
2021,LA,TE,Tyler Higbee,1993-01-01,5.0,Western Kentucky
2021,NYG,WR,Pharoh Cooper,1995-03-07,5.0,South Carolina
2021,WAS,TE,Temarrick Hemingway,1993-07-30,5.0,South Carolina State
2021,CIN,WR,Mike Thomas,1994-08-16,5.0,Southern Mississippi
2021,GB,TE,Bronson Kaufusi,1991-07-06,5.0,Brigham Young
2021,LV,RB,Kenyan Drake,1994-01-26,5.0,Alabama
2021,MIA,QB,Jacoby Brissett,1992-12-11,5.0,North Carolina State
2021,GB,DL,Kenny Clark,1995-10-04,5.0,UCLA
2021,NYJ,LB,B.J. Goodson,1993-05-29,5.0,Clemson
2021,KC,LB,Shilique Calhoun,1992-03-20,5.0,Michigan State
2021,LV,DL,Yannick Ngakoue,1995-03-31,5.0,Maryland
2021,GB,DB,Will Redmond,1993-12-28,5.0,Mississippi State
2021,PIT,LB,Joe Schobert,1993-11-06,5.0,Wisconsin
2021,MIA,WR,Will Fuller,1994-04-16,5.0,Notre Dame
2021,LV,DL,Carl Nassib,1993-04-12,5.0,Penn State
2021,HOU,DL,Maliek Collins,1995-04-08,5.0,Nebraska
2021,TEN,DB,Kevin Byard,1993-08-17,5.0,Middle Tennessee
2021,TEN,K,Sam Ficken,1992-12-14,5.0,Penn State
2021,LV,LB,Darron Lee,1994-10-18,5.0,Ohio State
2021,LAC,LB,Joey Bosa,1995-07-11,5.0,Ohio State
2021,NYJ,OL,Isaiah Williams,1993-05-05,5.0,Akron
2021,TB,RB,Troymaine Pope,1993-11-29,5.0,Jacksonville State
2021,TB,LS,Zach Triner,1991-01-30,5.0,Assumption
2021,SF,LS,Taybor Pepper,1994-05-28,5.0,Michigan State
2021,TB,WR,Cyril Grayson,1993-12-05,4.0,Louisiana State
2021,IND,TE,Mo Alie-Cox,1993-09-19,4.0,Virginia Commonwealth
2021,SF,OL,Daniel Brunskill,1994-01-27,4.0,San Diego State
2021,DAL,DB,Deante Burton,1994-07-12,4.0,Kansas State
2021,HOU,OL,Jake Eldrenkamp,1994-03-04,4.0,Washington
2021,LA,TE,Johnny Mundt,1994-11-23,4.0,Oregon
2021,IND,WR,Zach Pascal,1994-12-18,4.0,Old Dominion
2021,ARI,TE,Darrell Daniels,1994-11-22,4.0,Washington
2021,NYJ,LS,Thomas Hennessy,1994-06-11,4.0,Duke
2021,CLE,WR,JoJo Natson,1994-02-01,4.0,Akron
2021,IND,P,Rigoberto Sanchez,1994-09-08,4.0,Hawaii
2021,CAR,QB,Phillip Walker,1995-02-26,4.0,Temple
2021,CAR,RB,Christian McCaffrey,1996-06-07,4.0,Stanford
2021,BAL,DB,Marlon Humphrey,1996-07-08,4.0,Alabama
2021,WAS,WR,Curtis Samuel,1996-08-11,4.0,Ohio State
2021,BAL,LB,Tyus Bowser,1995-05-23,4.0,Houston
2021,CAR,OL,Taylor Moton,1994-08-14,4.0,Western Michigan
2021,SF,TE,George Kittle,1993-10-09,4.0,Iowa
2021,DET,DB,Corn Elder,1994-10-09,4.0,Miami
2021,LV,OL,Jermaine Eluemunor,1994-12-13,4.0,Texas A&amp;M
2021,CIN,WR,Trent Taylor,1994-04-30,4.0,Louisiana Tech
2021,GB,RB,Aaron Jones,1994-12-02,4.0,Texas-El Paso
2021,BAL,DB,Chuck Clark,1995-04-19,4.0,Virginia Tech
2021,KC,RB,Elijah McGuire,1994-06-01,4.0,Louisiana-Lafayette
2021,NO,RB,Alex Armah,1994-05-17,4.0,West Georgia
2021,SF,DL,D.J. Jones,1995-01-19,4.0,Mississippi
2021,DEN,LB,Pita Taumoepenu,1994-03-09,4.0,Utah
2021,NYJ,OL,Conor McDermott,1992-10-19,4.0,UCLA
2021,CLE,DB,Adrian Colbert,1993-10-06,4.0,Miami
2021,KC,K,Harrison Butker,1995-07-14,4.0,Georgia Tech
2021,DET,WR,Victor Bolden,1995-04-04,4.0,Oregon State
2021,NE,WR,Kendrick Bourne,1995-08-04,4.0,Eastern Washington
2021,BUF,RB,Matt Breida,1995-02-28,4.0,Georgia Southern
2021,NYG,TE,Cole Hikutini,1994-06-11,4.0,Louisville
2021,CLE,QB,Nick Mullens,1995-03-21,4.0,Southern Mississippi
2021,NE,DL,Tashawn Bower,1995-02-18,4.0,Louisiana State
2021,DAL,OL,Aviante Collins,1993-04-21,4.0,Texas Christian
2021,PHI,LB,Eric Wilson,1994-09-26,4.0,Cincinnati
2021,MIA,TE,Cethan Carter,1995-09-05,4.0,Nebraska
2021,HOU,LB,Hardy Nickerson,1994-01-05,4.0,Illinois
2021,CIN,DL,Josh Tupou,1994-05-02,4.0,Colorado
2021,NO,QB,Taysom Hill,1990-08-23,4.0,Brigham Young
2021,MIA,OL,Adam Pankey,1994-02-02,4.0,West Virginia
2021,NYG,WR,C.J. Board,1993-12-12,4.0,Chattanooga
2021,DEN,WR,Tim Patrick,1993-11-23,4.0,Utah
2021,BAL,RB,Patrick Ricard,1994-05-27,4.0,Maine
2021,MIA,DL,Adam Butler,1994-04-12,4.0,Vanderbilt
2021,TEN,WR,Cody Hollister,1993-11-18,4.0,Arkansas
2021,JAX,TE,Jacob Hollister,1993-11-18,4.0,Wyoming
2021,NE,LB,Harvey Langi,1992-09-24,4.0,Brigham Young
2021,IND,DB,Kenny Moore,1995-08-23,4.0,Valdosta State
2021,BUF,P,Matt Haack,1994-07-25,4.0,Arizona State
2021,PHI,DL,Cameron Malveaux,1994-08-22,4.0,Houston
2021,WAS,DB,Torry McTyer,1995-04-10,4.0,Nevada-Las Vegas
2021,BUF,DL,Bryan Cox,1994-06-25,4.0,Florida
2021,WAS,DB,Cole Luke,1995-06-30,4.0,Notre Dame
2021,ARI,OL,Eric Smith,1995-09-02,4.0,Virginia
2021,HOU,TE,Antony Auclair,1993-05-28,4.0,"Laval, Can."
2021,TEN,DB,Greg Mabin,1994-06-25,4.0,Iowa
2021,TEN,DB,Breon Borders,1995-07-22,4.0,Duke
2021,HOU,TE,Pharaoh Brown,1994-05-04,4.0,Oregon
2021,LV,LB,Nicholas Morrow,1995-10-07,4.0,Greenville
2021,LV,OL,Jordan Simmons,1994-07-15,4.0,Southern California
2021,CIN,LB,Austin Calitro,1994-01-10,4.0,Villanova
2021,TEN,TE,Anthony Firkser,1995-02-19,4.0,Harvard
2021,NYG,WR,John Ross,1995-11-27,4.0,Washington
2021,NE,LB,Raekwon McMillan,1995-11-17,4.0,Ohio State
2021,NYJ,DL,Carl Lawson,1995-06-29,4.0,Auburn
2021,BUF,WR,Isaiah McKenzie,1995-04-09,4.0,Georgia
2021,CLE,DB,Brian Allen,1993-10-21,4.0,Utah
2021,HOU,DL,Vincent Taylor,1994-01-05,4.0,Oklahoma State
2021,MIA,WR,Isaiah Ford,1996-02-09,4.0,Virginia Tech
2021,KC,WR,Gehrig Dieter,1993-02-24,4.0,Alabama
2021,KC,WR,Marcus Kemp,1995-08-14,4.0,Hawaii
2021,GB,OL,Ben Braden,1994-03-09,4.0,Michigan
2021,WAS,DL,Devaroe Lawrence,1992-10-13,4.0,Auburn
2021,PIT,DB,Arthur Maulet,1993-07-13,4.0,Memphis
2021,MIA,OL,Cameron Tom,1995-06-21,4.0,Southern Mississippi
2021,ARI,OL,Sean Harlow,1995-03-28,4.0,Oregon State
2021,DAL,DB,Damontae Kazee,1993-06-05,4.0,San Diego State
2021,WAS,DL,Jonathan Allen,1995-01-16,4.0,Alabama
2021,GB,DB,Kevin King,1995-05-05,4.0,Washington
2021,NYG,LB,Ryan Anderson,1994-08-12,4.0,Alabama
2021,CIN,RB,Samaje Perine,1995-09-16,4.0,Oklahoma
2021,DAL,TE,Jeremy Sprinkle,1994-08-10,4.0,Arkansas
2021,WAS,OL,Chase Roullier,1993-08-23,4.0,Wyoming
2021,CIN,LS,Colin Holba,1994-07-08,4.0,Louisville
2021,MIA,LB,Josh Harvey-Clemons,1994-02-20,4.0,Louisville
2021,LAC,WR,Mike Williams,1994-10-04,4.0,Clemson
2021,HOU,QB,Deshaun Watson,1995-09-14,4.0,Clemson
2021,DEN,OL,Garett Bolles,1992-05-27,4.0,Utah
2021,NYJ,LB,Jarrad Davis,1994-11-16,4.0,Florida
2021,CLE,DL,Takkarist McKinley,1995-11-02,4.0,UCLA
2021,PIT,DL,Taco Charlton,1994-11-07,4.0,Michigan
2021,NO,OL,Forrest Lamp,1994-02-20,4.0,Western Kentucky
2021,SEA,DB,Sidney Jones,1996-05-21,4.0,Washington
2021,NYG,DB,Quincy Wilson,1996-08-16,4.0,Florida
2021,CHI,DB,Teez Tabor,1995-12-31,4.0,Florida
2021,MIN,DL,Dalvin Tomlinson,1994-02-18,4.0,Alabama
2021,HOU,LB,Zach Cunningham,1994-12-02,4.0,Vanderbilt
2021,CIN,DB,Chidobe Awuzie,1995-05-24,4.0,Colorado
2021,MIA,LB,Duke Riley,1994-08-09,4.0,Louisiana State
2021,BUF,QB,Davis Webb,1995-01-22,4.0,California
2021,GB,DB,Rasul Douglas,1994-08-29,4.0,West Virginia
2021,ARI,RB,James Conner,1995-05-05,4.0,Pittsburgh
2021,CLE,DB,Tedric Thompson,1995-01-20,4.0,Colorado
2021,MIA,WR,Mack Hollins,1993-09-16,4.0,North Carolina
2021,CHI,RB,Tarik Cohen,1995-07-26,4.0,North Carolina A&amp;T
2021,DET,LB,Jalen Reeves-Maybin,1995-01-31,4.0,Tennessee
2021,IND,OL,Julien Davenport,1995-01-09,4.0,Bucknell
2021,CLE,WR,Ryan Switzer,1994-11-04,4.0,North Carolina
2021,DAL,DL,Carlos Watkins,1993-12-05,4.0,Clemson
2021,CHI,TE,Jake Butt,1995-07-11,4.0,Michigan
2021,HOU,DB,Desmond King,1994-12-14,4.0,Iowa
2021,CLE,RB,Brian Hill,1995-11-09,4.0,Wyoming
2021,DEN,DB,Nate Hairston,1994-06-30,4.0,Temple
2021,MIA,OL,Roderick Johnson,1995-11-28,4.0,Florida State
2021,CLE,LB,Anthony Walker,1995-08-08,4.0,Northwestern
2021,BUF,LB,Matt Milano,1994-07-28,4.0,Boston College
2021,JAX,WR,Jamal Agnew,1995-04-03,4.0,San Diego
2021,DEN,TE,Eric Saubert,1994-05-09,4.0,Drake
2021,SF,LB,Nathan Gerry,1995-02-23,4.0,Nebraska
2021,IND,OL,Sam Tevi,1994-11-15,4.0,Utah
2021,MIN,DB,Xavier Woods,1995-07-26,4.0,Louisiana Tech
2021,ARI,LB,Tanner Vallejo,1994-12-16,4.0,Boise State
2021,ARI,DL,Jeremiah Ledbetter,1994-05-29,4.0,Arkansas
2021,NYG,DL,Elijah Qualls,,4.0,Washington
2021,IND,DL,Isaac Rochell,1995-04-22,4.0,Notre Dame
2021,DEN,WR,David Moore,1995-01-15,4.0,East Central
2021,DAL,WR,Noah Brown,1996-01-06,4.0,Ohio State
2021,SEA,RB,Chris Carson,1994-09-16,4.0,Oklahoma State
2021,TB,DL,Pat O'Connor,1993-11-01,4.0,Eastern Michigan
2021,BUF,DL,Eli Ankou,1994-06-08,4.0,UCLA
2021,WAS,TE,Ricky Seals-Jones,1995-03-15,4.0,Texas A&amp;M
2021,PHI,TE,Jason Croom,1994-02-28,4.0,Tennessee
2021,PIT,OL,Rashaad Coward,1994-11-06,4.0,Old Dominion
2021,BUF,WR,Tanner Gentry,1994-12-18,4.0,Wyoming
2021,TEN,LB,B.J. Bello,1994-10-31,4.0,Illinois State
2021,SF,DB,Kai Nacua,1995-03-03,4.0,Brigham Young
2021,DAL,TE,Blake Jarwin,1994-07-16,4.0,Oklahoma State
2021,TEN,LB,Joseph Jones,1994-02-21,4.0,Northwestern
2021,DAL,QB,Cooper Rush,1993-11-21,4.0,Central Michigan
2021,LV,QB,Kyle Sloter,1994-02-07,4.0,Northern Colorado
2021,CHI,OL,Elijah Wilkinson,1995-02-10,4.0,Massachusetts
2021,NYJ,WR,Keelan Cole,1993-04-20,4.0,Kentucky Wesleyan
2021,LAC,DB,Michael Davis,1995-01-06,4.0,Brigham Young
2021,LAC,RB,Austin Ekeler,1995-05-17,4.0,"Western State, Colo."
2021,ATL,K,Younghoe Koo,1994-08-03,4.0,Georgia Southern
2021,LV,LB,James Onwualu,1994-09-04,4.0,Notre Dame
2021,PHI,WR,Andre Patton,1994-05-28,4.0,Rutgers
2021,MIA,LB,Calvin Munson,1994-12-27,4.0,San Diego State
2021,CAR,TE,Colin Thompson,1993-12-15,4.0,Temple
2021,DAL,RB,Corey Clement,1994-11-02,4.0,Wisconsin
2021,HOU,P,Cameron Johnston,1992-02-24,4.0,Ohio State
2021,PHI,WR,Greg Ward,1995-07-12,4.0,Houston
2021,MIA,DB,Jamal Perry,1994-10-23,4.0,Iowa State
2021,TEN,OL,Jordan Roos,1993-07-06,4.0,Purdue
2021,WAS,TE,Tyrone Swoopes,1994-11-14,4.0,Texas
2021,SF,DL,Alex Barrett,1994-03-06,4.0,San Diego State
2021,LAC,OL,Storm Norton,1994-05-16,4.0,Toledo
2021,GB,TE,Robert Tonyan,1994-04-30,4.0,Indiana State
2021,NYJ,DL,Jeremiah Valoaga,1994-11-15,4.0,Nevada-Las Vegas
2021,TEN,LB,Dylan Cole,1994-05-19,4.0,Missouri State
2021,NYJ,DB,Justin Hardee,1994-02-07,4.0,Illinois
2021,SF,DB,Dee Virgin,1993-10-29,4.0,West Alabama
2021,HOU,DL,DeMarcus Walker,1994-09-30,4.0,Florida State
2021,PIT,DB,Ahkello Witherspoon,1995-03-21,4.0,Colorado
2021,CHI,DB,Eddie Jackson,1993-12-10,4.0,Alabama
2021,PIT,OL,Zach Banner,1993-12-25,4.0,Southern California
2021,NO,DL,Ryan Glasgow,1993-09-30,4.0,Michigan
2021,PHI,K,Jake Elliott,1995-01-21,4.0,Memphis
2021,DET,OL,Will Holden,1993-09-14,4.0,Vanderbilt
2021,CIN,LB,Jordan Evans,1995-01-27,4.0,Oklahoma
2021,CIN,DB,Brandon Wilson,1994-07-27,4.0,Houston
2021,JAX,DB,Rudy Ford,1994-11-01,4.0,Auburn
2021,TEN,OL,Corey Levin,1994-08-12,4.0,Chattanooga
2021,TB,OL,Brad Seaton,1993-11-23,4.0,Villanova
2021,CIN,TE,Mason Schreck,1993-11-04,4.0,Buffalo
2021,DAL,WR,Reggie Davis,1995-11-22,4.0,Georgia
2021,TEN,LB,Jamal Carter,1994-04-12,4.0,Miami
2021,KC,OL,Andrew Wylie,1994-08-19,4.0,Eastern Michigan
2021,PIT,RB,Trey Edmunds,1994-12-30,4.0,Maryland
2021,MIN,WR,Dede Westbrook,1993-11-21,4.0,Oklahoma
2021,ATL,WR,Chad Hansen,1995-01-18,4.0,California
2021,JAX,RB,Dare Ogunbowale,1994-05-04,4.0,Wisconsin
2021,TB,RB,Leonard Fournette,1995-01-18,4.0,Louisiana State
2021,PIT,WR,JuJu Smith-Schuster,1996-11-22,4.0,Southern California
2021,NE,TE,Jonnu Smith,1995-08-22,4.0,Florida International
2021,GB,WR,Josh Malone,1996-03-21,4.0,Tennessee
2021,NE,DL,Davon Godchaux,1994-11-11,4.0,Louisiana State
2021,CAR,K,Zane Gonzalez,1995-05-07,4.0,Arizona State
2021,DET,OL,Dan Skipper,1994-09-20,4.0,Arkansas
2021,CLE,DL,Myles Garrett,1995-12-29,4.0,Texas A&amp;M
2021,BUF,QB,Mitchell Trubisky,1994-08-20,4.0,North Carolina
2021,LV,DL,Solomon Thomas,1995-08-26,4.0,Stanford
2021,NYJ,WR,Corey Davis,1995-01-11,4.0,Western Michigan
2021,SEA,DB,Jamal Adams,1995-10-17,4.0,Louisiana State
2021,KC,QB,Patrick Mahomes,1995-09-17,4.0,Texas Tech
2021,NO,DB,Marshon Lattimore,1996-05-20,4.0,Ohio State
2021,CAR,LB,Haason Reddick,1994-09-22,4.0,Temple
2021,PHI,DL,Derek Barnett,1996-06-25,4.0,Tennessee
2021,DAL,DB,Malik Hooker,1996-04-02,4.0,Ohio State
2021,NYG,DB,Adoree' Jackson,1995-09-18,4.0,Southern California
2021,TB,TE,O.J. Howard,1994-11-18,4.0,Alabama
2021,DET,LB,Charles Harris,1995-03-06,4.0,Missouri
2021,NYG,TE,Evan Engram,1994-09-02,4.0,Mississippi
2021,NYG,DB,Jabrill Peppers,1995-10-04,4.0,Michigan
2021,BUF,DB,Tre'Davious White,1995-01-16,4.0,Louisiana State
2021,CLE,TE,David Njoku,1996-07-10,4.0,Miami
2021,PIT,LB,T.J. Watt,1994-10-11,4.0,Wisconsin
2021,NO,OL,Ryan Ramczyk,1994-04-22,4.0,Wisconsin
2021,JAX,OL,Cam Robinson,1995-10-09,4.0,Alabama
2021,ARI,DB,Budda Baker,1996-01-10,4.0,Washington
2021,LV,WR,Zay Jones,1995-03-30,4.0,East Carolina
2021,NYJ,DB,Marcus Maye,1993-03-09,4.0,Florida
2021,MIN,RB,Dalvin Cook,1995-08-10,4.0,Florida State
2021,NO,DB,Marcus Williams,1996-09-08,4.0,Utah
2021,SEA,TE,Gerald Everett,1994-06-25,4.0,South Alabama
2021,MIA,TE,Adam Shaheen,1994-10-24,4.0,Ashland
2021,CIN,RB,Joe Mixon,1996-07-24,4.0,Oklahoma
2021,TEN,QB,DeShone Kizer,1996-01-03,4.0,Notre Dame
2021,PHI,DB,Obi Melifonwu,1994-04-05,4.0,Connecticut
2021,SEA,OL,Ethan Pocic,1995-08-05,4.0,Louisiana State
2021,NO,DL,Tanoh Kpassagnon,1994-06-14,4.0,Villanova
2021,JAX,DB,Josh Jones,1994-09-20,4.0,North Carolina State
2021,BUF,OL,Dion Dawkins,1994-04-26,4.0,Temple
2021,CIN,DL,Larry Ogunjobi,1994-06-03,4.0,North Carolina-Charlotte
2021,NO,RB,Alvin Kamara,1995-07-25,4.0,Tennessee
2021,JAX,DL,Dawuane Smoot,1995-03-02,4.0,Illinois
2021,LA,WR,Cooper Kupp,1993-06-15,4.0,Eastern Washington
2021,CAR,OL,Pat Elflein,1994-07-06,4.0,Ohio State
2021,NYJ,OL,Dan Feeney,1994-05-29,4.0,Indiana
2021,HOU,WR,Taywan Taylor,1995-03-02,4.0,Western Kentucky
2021,SF,DL,Jordan Willis,1995-05-02,4.0,Kansas State
2021,PIT,DL,Chris Wormley,1993-08-25,4.0,Michigan
2021,DET,LB,Alex Anzalone,1994-09-22,4.0,Florida
2021,DAL,DL,Tarell Basham,1994-03-18,4.0,Ohio
2021,ATL,DB,Fabian Moreau,1994-04-09,4.0,UCLA
2021,HOU,DL,Derek Rivers,1994-05-09,4.0,Youngstown State
2021,TB,WR,Chris Godwin,1996-02-27,4.0,Penn State
2021,CLE,RB,Kareem Hunt,1995-08-06,4.0,Toledo
2021,TEN,RB,D'Onta Foreman,1996-04-24,4.0,Texas
2021,JAX,DB,Shaquill Griffin,1995-07-20,4.0,Central Florida
2021,CLE,DB,John Johnson,1995-12-19,4.0,Boston College
2021,DAL,DB,Jourdan Lewis,1995-08-31,4.0,Michigan
2021,PIT,DL,Montravius Adams,1995-07-24,4.0,Auburn
2021,PIT,DB,Cameron Sutton,1995-02-27,4.0,Tennessee
2021,NYG,WR,Kenny Golladay,1993-11-03,4.0,Northern Illinois
2021,CIN,DL,Trey Hendrickson,1994-12-05,4.0,Florida Atlantic
2021,JAX,QB,C.J. Beathard,1993-11-16,4.0,Iowa
2021,MIA,LB,Vince Biegel,1993-07-02,4.0,Wisconsin
2021,HOU,DL,Jaleel Johnson,1994-07-12,4.0,Iowa
2021,JAX,DB,Rayshawn Jenkins,1994-01-25,4.0,Miami
2021,TEN,WR,Josh Reynolds,1995-02-16,4.0,Texas A&amp;M
2021,SF,DL,Samson Ebukam,1995-05-09,4.0,Eastern Washington
2021,BAL,OL,David Sharpe,1995-10-21,4.0,Florida
2021,NE,DL,Deatrich Wise,1994-07-26,4.0,Arkansas
2021,DET,RB,Jamaal Williams,1995-04-03,4.0,Brigham Young
2021,PIT,QB,Joshua Dobbs,1995-01-26,4.0,Tennessee
2021,ATL,RB,Wayne Gallman,1994-10-01,4.0,Clemson
2021,IND,RB,Marlon Mack,1996-03-07,4.0,South Florida
2021,IND,DL,Grover Stewart,1993-10-20,4.0,"Albany State, Ga."
2021,TEN,LB,Jayon Brown,1995-02-26,4.0,UCLA
2021,TEN,RB,Jeremy McNichols,1995-12-26,4.0,Boise State
2021,LV,LB,Marquel Lee,1995-10-21,4.0,Wake Forest
2021,CHI,WR,Rodney Adams,1994-09-15,4.0,South Florida
2021,LV,QB,Nathan Peterman,1994-05-04,4.0,Pittsburgh
2021,ARI,OL,Danny Isidora,1994-06-05,4.0,Miami
2021,NYJ,DL,Tanzel Smart,1994-11-06,4.0,Tulane
2021,IND,DL,Al-Quadin Muhammad,1995-03-28,4.0,Miami
2021,CLE,DL,Ifeadi Odenigbo,1994-04-08,4.0,Northwestern
2021,CLE,LB,Elijah Lee,1996-02-08,4.0,Kansas State
2021,CAR,DL,Treyvon Hester,1992-09-21,4.0,Toledo
2021,TEN,WR,Fred Brown,1993-12-01,4.0,Mississippi State
2021,CLE,OL,Michael Dunn,1994-08-28,4.0,Maryland
2021,JAX,TE,Dan Arnold,1995-03-15,4.0,Wisconsin-Platteville
2021,CLE,DL,Malik McDowell,1996-06-20,4.0,Michigan State
2021,SEA,WR,De'Quan Hampton,1994-04-18,4.0,Southern California
2021,PIT,LS,Christian Kuntz,1994-04-13,4.0,Duquesne
2021,CAR,WR,Brandon Zylstra,1993-03-25,3.0,"Concordia, Minn"
2021,SF,WR,River Cracraft,1994-11-01,4.0,Washington State
2021,WAS,OL,Jon Toth,1994-02-11,4.0,Kentucky
2021,SF,P,Colby Wadman,1995-04-19,3.0,California-Davis
2021,DET,LS,Scott Daly,1994-02-07,3.0,Notre Dame
2021,WAS,DB,Danny Johnson,1995-11-17,3.0,Southern U.
2021,SF,TE,Ross Dwelley,1995-01-26,3.0,San Diego
2021,TEN,DL,Niles Scott,1995-09-30,3.0,Frostburg State
2021,LA,OL,Jeremiah Kolone,1994-10-23,3.0,San Jose State
2021,IND,K,Michael Badgley,1995-07-28,3.0,Miami
2021,TB,DB,Chris Cooper,1994-03-17,3.0,Stony Brook
2021,BAL,DB,Robert Jackson,1993-12-08,3.0,Nevada-Las Vegas
2021,IND,LB,Skai Moore,1995-01-08,3.0,South Carolina
2021,IND,DB,George Odum,1993-11-03,3.0,Central Arkansas
2021,SF,DB,Emmanuel Moseley,1996-03-25,3.0,Tennessee
2021,WAS,OL,Najee Toran,1995-11-15,3.0,UCLA
2021,MIN,OL,Timon Parris,1995-09-11,3.0,Stony Brook
2021,DEN,WR,De'Mornay Pierson-El,1995-12-26,3.0,Nebraska
2021,WAS,WR,Cam Sims,1996-01-06,3.0,Alabama
2021,HOU,RB,Phillip Lindsay,1994-07-24,3.0,Colorado
2021,LAC,DB,Trey Marshall,1996-02-13,3.0,Florida State
2021,DEN,OL,Austin Schlottmann,1995-09-18,3.0,Texas Christian
2021,LA,OL,Coleman Shelton,1995-07-28,3.0,Washington
2021,SF,RB,Jeffery Wilson,1995-11-16,3.0,North Texas
2021,NO,DB,J.T. Gray,1996-01-18,3.0,Mississippi State
2021,CIN,LB,Tegray Scales,1996-05-10,3.0,Indiana
2021,LV,DL,Kendal Vickers,1995-05-23,3.0,Tennessee
2021,PIT,DB,Linden Stephens,1995-03-21,3.0,Cincinnati
2021,GB,QB,Kurt Benkert,1995-07-17,3.0,Virginia
2021,ATL,WR,Christian Blake,1996-06-08,3.0,Northern Illinois
2021,ATL,LB,Emmanuel Ellerbee,1996-11-20,3.0,Rice
2021,ATL,OL,Matt Gono,1996-05-10,3.0,Wesley
2021,BAL,WR,Devin Gray,1995-06-15,3.0,Cincinnati
2021,PIT,OL,J.C. Hassenauer,1995-09-15,3.0,Alabama
2021,KC,DB,Chris Lammons,1996-01-31,3.0,South Carolina
2021,KC,LB,Emmanuel Smith,1995-07-25,3.0,Vanderbilt
2021,PIT,LB,Jacob Tuioti-Mariner,1996-07-25,3.0,UCLA
2021,MIN,OL,Brian O'Neill,1995-09-15,3.0,Pittsburgh
2021,SEA,TE,Will Dissly,1996-07-08,3.0,Washington
2021,SEA,P,Michael Dickson,1996-01-04,3.0,Texas
2021,LV,K,Daniel Carlson,1995-01-23,3.0,Auburn
2021,JAX,P,J.K. Scott,1995-10-30,3.0,Alabama
2021,HOU,DL,Jacob Martin,1995-12-11,3.0,Temple
2021,SF,RB,Trenton Cannon,1994-07-23,3.0,Virginia State
2021,ATL,OL,Colby Gossett,1995-06-23,3.0,Appalachian State
2021,NYG,LB,Devante Downs,1995-10-18,3.0,California
2021,GB,LS,Hunter Bradley,1994-05-21,3.0,Mississippi State
2021,PIT,TE,Marcus Baugh,1994-12-09,3.0,Ohio State
2021,DET,RB,Jason Cabinda,1996-03-17,3.0,Penn State
2021,NYJ,K,Eddy Pineiro,1995-09-13,3.0,Florida
2021,DET,QB,Tim Boyle,1994-10-03,3.0,Eastern Kentucky
2021,BAL,RB,Gus Edwards,1995-04-13,3.0,Rutgers
2021,GB,DL,Tyler Lancaster,1994-11-04,3.0,Northwestern
2021,KC,TE,Nick Keizer,1995-05-02,3.0,Grand Valley State
2021,PIT,TE,Kevin Rader,1995-04-26,3.0,Youngstown State
2021,LV,LS,Trent Sieg,1995-05-19,3.0,Colorado State
2021,JAX,K,Kaare Vedvik,1994-03-16,3.0,Marshall
2021,LA,DB,Darious Williams,1993-03-15,3.0,Alabama-Birmingham
2021,TEN,LB,Olasunkanmi Adeniyi,1997-09-12,3.0,Toledo
2021,LV,WR,Jeff Badet,1994-08-02,3.0,Oklahoma
2021,DEN,RB,Mike Boone,1995-07-30,3.0,Cincinnati
2021,CIN,DB,Holton Hill,1997-03-28,3.0,Texas
2021,WAS,DL,Hercules Mata'afa,1995-09-18,3.0,Washington State
2021,SEA,OL,Dakoda Shepley,1994-12-27,3.0,"British Columbia, Can."
2021,SEA,DL,Poona Ford,1995-11-19,3.0,Texas
2021,SEA,OL,Brad Lundblade,1995-09-21,3.0,Oklahoma State
